Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
4020553,104847001,Oxygen saturation measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,822360,3016502,2708-6,Oxygen saturation in Arterial blood,LOINC,Yes,Subsumes
3022096,30180-4,Basophils/100 leukocytes in Blood,Lab Test,Measurement,LOINC,Valid,Standard,819869,3022096,30180-4,Basophils/100 leukocytes in Blood,LOINC,No,
3027920,774-0,Ovalocytes [Presence] in Blood by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,815013,3027920,774-0,Ovalocytes [Presence] in Blood by Light microscopy,LOINC,No,
40769406,66746-9,Specimen type,Lab Test,Measurement,LOINC,Valid,Standard,811832,40769406,66746-9,Specimen type,LOINC,No,
1616355,96828-9,Renal [Score] SOFA,Clinical Observation,Measurement,LOINC,Valid,Standard,811525,1616355,96828-9,Renal [Score] SOFA,LOINC,No,
3026238,19996-8,Oxygen/Inspired gas Respiratory system --on ventilator,Clinical Observation,Measurement,LOINC,Valid,Standard,810220,3026238,19996-8,Oxygen/Inspired gas Respiratory system --on ventilator,LOINC,No,
4029625,13621006,Tidal volume,Observable Entity,Measurement,SNOMED,Valid,Standard,781277,4029625,13621006,Tidal volume,SNOMED,No,
4020553,104847001,Oxygen saturation measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,753695,3011367,2713-6,Oxygen saturation Calculated from oxygen partial pressure in Blood,LOINC,Yes,Subsumes
3050479,38518-7,Immature granulocytes/100 leukocytes in Blood,Lab Test,Measurement,LOINC,Valid,Standard,749640,3050479,38518-7,Immature granulocytes/100 leukocytes in Blood,LOINC,No,
36304439,60829-9,Pressure.plateau Respiratory system airway,Clinical Observation,Measurement,LOINC,Valid,Standard,748485,36304439,60829-9,Pressure.plateau Respiratory system airway,LOINC,No,
3004921,20124-4,Ventilation mode Ventilator,Clinical Observation,Measurement,LOINC,Valid,Standard,742854,3004921,20124-4,Ventilation mode Ventilator,LOINC,No,
4194291,312471006,Blood bicarbonate measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,738922,3012501,11555-0,Base excess in Blood by calculation,LOINC,Yes,Is a
35609595,1083751000000108,Urine specific gravity,Clinical Observation,Measurement,SNOMED,Valid,Standard,735448,3029991,50562-8,Specific gravity of Urine by Refractometry automated,LOINC,Yes,Subsumes
3013466,3173-2,aPTT in Blood by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,729928,3013466,3173-2,aPTT in Blood by Coagulation assay,LOINC,No,
4032789,14740000,Triglycerides measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,728176,3022192,2571-8,Triglyceride [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
4021125,104846005,Oxygen measurement,Procedure,Measurement,SNOMED,Valid,Standard,727568,4021125,104846005,Oxygen measurement,SNOMED,No,
37174016,67541000237108,Lymphocyte count in blood,Clinical Observation,Measurement,SNOMED,Valid,Standard,725505,3003215,732-8,Lymphocytes [#/volume] in Blood by Manual count,LOINC,Yes,Is a
4018181,104553007,"Bilirubin, non-glucuronidated measurement",Clinical Observation,Measurement,SNOMED,Valid,Standard,723627,3007359,1971-1,Bilirubin.indirect [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
4156045,271921002,ECG finding,Observable Entity,Measurement,SNOMED,Valid,Standard,719091,4156045,271921002,ECG finding,SNOMED,No,
1616896,96824-8,Coagulation [Score] SOFA,Clinical Observation,Measurement,LOINC,Valid,Standard,707649,1616896,96824-8,Coagulation [Score] SOFA,LOINC,No,
4239408,364075005,Heart rate,Observable Entity,Measurement,SNOMED,Valid,Non-standard,706233,4239408,364075005,Heart rate,SNOMED,No,
3012764,6742-1,Erythrocyte morphology finding [Identifier] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,704458,3012764,6742-1,Erythrocyte morphology finding [Identifier] in Blood,LOINC,No,
4353621,250811004,Minute volume,Observable Entity,Measurement,SNOMED,Valid,Standard,701056,4353621,250811004,Minute volume,SNOMED,No,
4245152,59573005,Potassium measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,699026,3043409,32713-0,Potassium [Moles/volume] in Arterial blood,LOINC,Yes,Is a
4097664,26758005,Albumin measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,694882,40763913,61152-5,Albumin [Mass/volume] in Serum or Plasma by Bromocresol purple (BCP) dye binding method,LOINC,Yes,Is a
3000748,5959-2,Prothrombin time (PT) factor substitution in Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma,Lab Test,Measurement,LOINC,Valid,Standard,688791,3000748,5959-2,Prothrombin time (PT) factor substitution in Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma,LOINC,No,
36032404,96701-8,Carbon monoxide/Gas total corrected for ambient CO Exhaled gas --at end expiration,Clinical Observation,Measurement,LOINC,Valid,Standard,684432,36032404,96701-8,Carbon monoxide/Gas total corrected for ambient CO Exhaled gas --at end expiration,LOINC,No,
3044331,34581-9,Calcium.ionized [Moles/volume] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,683971,3044331,34581-9,Calcium.ionized [Moles/volume] in Arterial blood,LOINC,No,
3015746,31208-2,Specimen source identified,Lab Test,Measurement,LOINC,Valid,Standard,681778,3015746,31208-2,Specimen source identified,LOINC,No,
3035583,5821-4,Leukocytes [#/area] in Urine sediment by Microscopy high power field,Lab Test,Measurement,LOINC,Valid,Standard,679245,3035583,5821-4,Leukocytes [#/area] in Urine sediment by Microscopy high power field,LOINC,No,
4265595,397798009,Creatine kinase measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,677728,3007220,2157-6,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,LOINC,Yes,Subsumes
3004410,4548-4,Hemoglobin A1c/Hemoglobin.total in Blood,Lab Test,Measurement,LOINC,Valid,Standard,676088,3004410,4548-4,Hemoglobin A1c/Hemoglobin.total in Blood,LOINC,No,
4299360,77068002,Cholesterol measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,674450,3027114,2093-3,Cholesterol [Mass/volume] in Serum or Plasma,LOINC,Yes,Subsumes
4353618,250793009,Expired nitrogen concentration,Observable Entity,Measurement,SNOMED,Valid,Standard,660361,4353618,250793009,Expired nitrogen concentration,SNOMED,No,
40480257,444642008,Measurement of expired nitric oxide,Procedure,Measurement,SNOMED,Valid,Standard,660361,40480257,444642008,Measurement of expired nitric oxide,SNOMED,No,
3026314,702-1,Anisocytosis [Presence] in Blood by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,658402,3026314,702-1,Anisocytosis [Presence] in Blood by Light microscopy,LOINC,No,
4101694,27913002,Peak inspiratory pressure,Observable Entity,Measurement,SNOMED,Valid,Standard,656277,4101694,27913002,Peak inspiratory pressure,SNOMED,No,
3009797,707-0,Basophils/100 leukocytes in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,649417,3009797,707-0,Basophils/100 leukocytes in Blood by Manual count,LOINC,No,
4101713,28036006,High density lipoprotein cholesterol measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,648961,3007070,2085-9,Cholesterol in HDL [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
3035819,38212-7,Pain assessment panel,Clinical Observation,Measurement,LOINC,Valid,Standard,641774,3035819,38212-7,Pain assessment panel,LOINC,No,
3033203,34705-4,Carbon dioxide [Partial pressure] adjusted to patient's actual temperature in Blood,Lab Test,Measurement,LOINC,Valid,Standard,625353,3033203,34705-4,Carbon dioxide [Partial pressure] adjusted to patient's actual temperature in Blood,LOINC,No,
4215028,81065003,pH measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,621221,3030091,49701-6,pH of Blood adjusted to patient's actual temperature,LOINC,Yes,Is a
36305351,89278-6,Heart rate --during anesthesia,Clinical Observation,Measurement,LOINC,Valid,Standard,619522,36305351,89278-6,Heart rate --during anesthesia,LOINC,No,
35609595,1083751000000108,Urine specific gravity,Clinical Observation,Measurement,SNOMED,Valid,Standard,606565,3033543,2965-2,Specific gravity of Urine,LOINC,Yes,Is a
3020138,14118-4,Lactate [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,606546,3020138,14118-4,Lactate [Mass/volume] in Serum or Plasma,LOINC,No,
3027484,20509-6,Hemoglobin [Mass/volume] in Blood by calculation,Lab Test,Measurement,LOINC,Valid,Standard,604336,3027484,20509-6,Hemoglobin [Mass/volume] in Blood by calculation,LOINC,No,
3009932,712-0,Eosinophils [#/volume] in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,600518,3009932,712-0,Eosinophils [#/volume] in Blood by Manual count,LOINC,No,
3017501,753-4,Neutrophils [#/volume] in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,598479,3017501,753-4,Neutrophils [#/volume] in Blood by Manual count,LOINC,No,
42869590,71835-3,Oxygen/Gas total [Pure volume fraction] Inhaled gas,Clinical Observation,Measurement,LOINC,Valid,Standard,586532,42869590,71835-3,Oxygen/Gas total [Pure volume fraction] Inhaled gas,LOINC,No,
4150628,271285000,Blood magnesium measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,581879,3006916,21377-7,Magnesium [Mass/volume] in Blood,LOINC,Yes,Subsumes
4094436,250346004,Fibrinogen measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,579773,3016407,3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,LOINC,Yes,Is a
3004411,10330-9,Monocytes/100 leukocytes in Body fluid by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,573535,3004411,10330-9,Monocytes/100 leukocytes in Body fluid by Manual count,LOINC,No,
4239021,6797001,Mean blood pressure,Observable Entity,Measurement,SNOMED,Valid,Standard,571808,4239021,6797001,Mean blood pressure,SNOMED,No,
21492832,80338-7,Wound assessment [Interpretation],Clinical Observation,Measurement,LOINC,Valid,Standard,566771,21492832,80338-7,Wound assessment [Interpretation],LOINC,No,
4156643,270984004,Blood urate measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,565826,3037556,3084-1,Urate [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
3035124,13945-1,Erythrocytes [#/area] in Urine sediment by Microscopy high power field,Lab Test,Measurement,LOINC,Valid,Standard,562621,3035124,13945-1,Erythrocytes [#/area] in Urine sediment by Microscopy high power field,LOINC,No,
4017496,104479001,Alanine measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,553824,3025348,22724-9,Alanine [Moles/volume] in Specimen,LOINC,Yes,Is a
4310328,391395002,Blood oxygen saturation (calculated),Procedure,Measurement,SNOMED,Valid,Standard,545321,4310328,391395002,Blood oxygen saturation (calculated),SNOMED,No,
4310327,391379002,Blood tacrolimus level,Clinical Observation,Measurement,SNOMED,Valid,Standard,542820,3026250,11253-2,Tacrolimus [Mass/volume] in Blood,LOINC,Yes,Subsumes
4042747,167022003,Blood pH abnormal,Clinical Observation,Measurement,SNOMED,Valid,Standard,538862,3010421,11558-4,pH of Blood,LOINC,Yes,Maps to
4018317,104688003,"Glucose measurement, quantitative",Clinical Observation,Measurement,SNOMED,Valid,Standard,538315,3031266,41651-1,Glucose [Mass/volume] in Arterial blood,LOINC,Yes,Subsumes
4055306,167321001,Urine dipstick for urobilinogen,Clinical Observation,Measurement,SNOMED,Valid,Standard,531743,3006473,19161-9,Urobilinogen [Units/volume] in Urine by Test strip,LOINC,Yes,Is a
3006239,14775-1,Hemoglobin [Mass/volume] in Arterial blood by Oximetry,Lab Test,Measurement,LOINC,Valid,Standard,526307,3006239,14775-1,Hemoglobin [Mass/volume] in Arterial blood by Oximetry,LOINC,No,
706163,94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,Lab Test,Measurement,LOINC,Valid,Standard,517696,706163,94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,LOINC,No,
4154500,271346009,Urine dipstick for protein,Clinical Observation,Measurement,SNOMED,Valid,Standard,513555,3005897,5804-0,Protein [Mass/volume] in Urine by Test strip,LOINC,Yes,Subsumes
4154501,271348005,Urine dipstick for pH,Clinical Observation,Measurement,SNOMED,Valid,Standard,511325,3022621,5803-2,pH of Urine by Test strip,LOINC,Yes,Is a
40489885,446889005,Measurement of fractional excretion of calcium,Clinical Observation,Measurement,SNOMED,Valid,Standard,508374,3047107,46099-8,Calcium [Mass/volume] corrected for albumin in Serum or Plasma,LOINC,Yes,Subsumes
37171781,42331000237103,White blood cell count in urine,Clinical Observation,Measurement,SNOMED,Valid,Standard,500383,3029315,51487-7,Leukocytes [#/volume] in Urine by Automated count,LOINC,Yes,Is a
4016235,104122001,"Red blood cell count, automated, urine",Clinical Observation,Measurement,SNOMED,Valid,Standard,500090,3002864,798-9,Erythrocytes [#/volume] in Urine by Automated count,LOINC,Yes,Is a
3031040,51480-2,Bacteria [#/volume] in Urine by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,499132,3031040,51480-2,Bacteria [#/volume] in Urine by Automated count,LOINC,No,
4120299,302791006,Urine dipstick for nitrite,Clinical Observation,Measurement,SNOMED,Valid,Standard,498392,3021601,5802-4,Nitrite [Presence] in Urine by Test strip,LOINC,Yes,Is a
3041366,53319-0,Crystals [Presence] in Urine by Automated,Lab Test,Measurement,LOINC,Valid,Standard,498053,3041366,53319-0,Crystals [Presence] in Urine by Automated,LOINC,No,
3022509,5796-8,Hyaline casts [#/area] in Urine sediment by Microscopy low power field,Lab Test,Measurement,LOINC,Valid,Standard,496563,3022509,5796-8,Hyaline casts [#/area] in Urine sediment by Microscopy low power field,LOINC,No,
3019230,2716-9,Fractional oxyhemoglobin in Venous blood,Lab Test,Measurement,LOINC,Valid,Standard,496311,3019230,2716-9,Fractional oxyhemoglobin in Venous blood,LOINC,No,
42869452,71695-1,Immature granulocytes/100 leukocytes in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,482858,42869452,71695-1,Immature granulocytes/100 leukocytes in Blood by Automated count,LOINC,No,
3035146,8831-0,Systemic vascular Resistance,Clinical Observation,Measurement,LOINC,Valid,Standard,481540,3035146,8831-0,Systemic vascular Resistance,LOINC,No,
21490724,75931-6,Inspiration/Expiration time Ratio,Clinical Observation,Measurement,LOINC,Valid,Standard,481275,21490724,75931-6,Inspiration/Expiration time Ratio,LOINC,No,
3025809,8634-8,Q-T interval,Clinical Observation,Measurement,LOINC,Valid,Standard,480910,3025809,8634-8,Q-T interval,LOINC,No,
3029879,51486-9,Epithelial cells.squamous [#/volume] in Urine by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,480187,3029879,51486-9,Epithelial cells.squamous [#/volume] in Urine by Automated count,LOINC,No,
3008047,8837-7,Systemic vascular Resistance index,Clinical Observation,Measurement,LOINC,Valid,Standard,477591,3008047,8837-7,Systemic vascular Resistance index,LOINC,No,
4140731,427210008,Expired sevoflurane concentration,Observable Entity,Measurement,SNOMED,Valid,Standard,467745,4140731,427210008,Expired sevoflurane concentration,SNOMED,No,
36303797,88294-4,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",Lab Test,Measurement,LOINC,Valid,Standard,466925,36303797,88294-4,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",LOINC,No,
3032238,50225-2,Epithelial cells.non-squamous [Presence] in Urine by Automated,Lab Test,Measurement,LOINC,Valid,Standard,466786,3032238,50225-2,Epithelial cells.non-squamous [Presence] in Urine by Automated,LOINC,No,
4137519,425724007,Inspired sevoflurane concentration,Observable Entity,Measurement,SNOMED,Valid,Standard,466698,4137519,425724007,Inspired sevoflurane concentration,SNOMED,No,
43055193,72224-9,Pathologic casts [Presence] in Urine by Automated,Lab Test,Measurement,LOINC,Valid,Standard,466648,43055193,72224-9,Pathologic casts [Presence] in Urine by Automated,LOINC,No,
4098200,252385000,Urine dipstick for leukocyte esterase,Clinical Observation,Measurement,SNOMED,Valid,Standard,466188,3000348,5799-2,Leukocyte esterase [Presence] in Urine by Test strip,LOINC,Yes,Is a
3041084,53115-2,Immature granulocytes [#/volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,460959,3041084,53115-2,Immature granulocytes [#/volume] in Blood by Automated count,LOINC,No,
3022318,8884-9,Heart rate rhythm,Clinical Observation,Measurement,LOINC,Valid,Standard,456191,3022318,8884-9,Heart rate rhythm,LOINC,No,
4021125,104846005,Oxygen measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,454824,3013702,19254-2,Oxygen [Partial pressure] adjusted to patient's actual temperature in Blood,LOINC,Yes,Subsumes
3039353,53315-8,Urinalysis microscopic panel - Urine Qualitative by Automated,Lab Test,Measurement,LOINC,Valid,Standard,449784,3039353,53315-8,Urinalysis microscopic panel - Urine Qualitative by Automated,LOINC,No,
4017058,104613001,Creatine kinase MB measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,449774,3005785,13969-1,Creatine kinase.MB [Mass/volume] in Serum or Plasma,LOINC,Yes,Subsumes
4021288,104988000,Triacylglycerol lipase measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,441866,3004905,3040-3,Lipase [Enzymatic activity/volume] in Serum or Plasma,LOINC,Yes,Subsumes
3002173,30313-1,Hemoglobin [Mass/volume] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,439831,3002173,30313-1,Hemoglobin [Mass/volume] in Arterial blood,LOINC,No,
