Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
443345,292196008,Antineoplastic adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,45970,443345,292196008,Antineoplastic adverse reaction,SNOMED,No,
432526,185903001,Needs influenza immunization,Clinical Finding,Observation,SNOMED,Valid,Standard,45698,432526,185903001,Needs influenza immunization,SNOMED,No,
4238766,363903009,Sexual behavior,Observable Entity,Observation,SNOMED,Valid,Standard,45151,4238766,363903009,Sexual behavior,SNOMED,No,
4108138,250876000,Ventilator rate,Observable Entity,Observation,SNOMED,Valid,Standard,44422,4108138,250876000,Ventilator rate,SNOMED,No,
437175,217154006,"Fall on same level from slipping, tripping or stumbling",Event,Observation,SNOMED,Valid,Standard,44346,437175,217154006,"Fall on same level from slipping, tripping or stumbling",SNOMED,No,
3039194,52480-1,Anthropometric Measures,Survey,Observation,LOINC,Valid,Non-standard,43169,3039194,52480-1,Anthropometric Measures,LOINC,No,
4135421,412768003,Body mass index 20-24 - normal,Clinical Finding,Observation,SNOMED,Valid,Standard,42533,4135421,412768003,Body mass index 20-24 - normal,SNOMED,No,
4196133,314705003,Treatment plan given,Clinical Finding,Observation,SNOMED,Valid,Standard,41990,4196133,314705003,Treatment plan given,SNOMED,No,
40493256,445940005,Duration of hemodialysis session,Observable Entity,Measurement,SNOMED,Valid,Standard,40434,40493256,445940005,Duration of hemodialysis session,SNOMED,No,
764609,457381000124104,Preprocedural examination done,Context-dependent,Observation,SNOMED,Valid,Non-standard,39969,764609,457381000124104,Preprocedural examination done,SNOMED,No,
4181669,363812007,Head circumference,Observable Entity,Measurement,SNOMED,Valid,Standard,39767,4181669,363812007,Head circumference,SNOMED,No,
4089495,251288004,Extracorporeal gas exchange flow rate,Observable Entity,Measurement,SNOMED,Valid,Standard,39075,4089495,251288004,Extracorporeal gas exchange flow rate,SNOMED,No,
2106285,3078F,CPT4 Code 3078F,CPT4,Observation,CPT4,Valid,Non-standard,38791,2106285,3078F,CPT4 Code 3078F,CPT4,No,
4215968,414915002,Obese,Clinical Finding,Observation,SNOMED,Valid,Standard,38607,4215968,414915002,Obese,SNOMED,No,
4125274,288939007,Difficulty swallowing,Clinical Finding,Observation,SNOMED,Valid,Standard,38229,4125274,288939007,Difficulty swallowing,SNOMED,No,
441482,185351004,Administrative reason for encounter,Clinical Finding,Observation,SNOMED,Valid,Standard,37565,441482,185351004,Administrative reason for encounter,SNOMED,No,
4247398,406221003,Health status,Observable Entity,Observation,SNOMED,Valid,Standard,37315,4247398,406221003,Health status,SNOMED,No,
141693,371622005,Elevated blood-pressure reading without diagnosis of hypertension,Context-dependent,Observation,SNOMED,Valid,Standard,36543,141693,371622005,Elevated blood-pressure reading without diagnosis of hypertension,SNOMED,No,
4179963,429740004,Family history of breast cancer,Context-dependent,Observation,SNOMED,Valid,Standard,35397,4179963,429740004,Family history of breast cancer,SNOMED,No,
44802821,517641000000109,Haemodialysis ultrafiltration volume,Observable Entity,Measurement,SNOMED,Valid,Standard,35247,44802821,517641000000109,Haemodialysis ultrafiltration volume,SNOMED,No,
44811085,891931000000102,Paediatric Early Warning Score,Observable Entity,Measurement,SNOMED,Valid,Non-standard,34561,44811085,891931000000102,Paediatric Early Warning Score,SNOMED,No,
4119499,304253006,Not for resuscitation,Clinical Finding,Observation,SNOMED,Valid,Standard,32722,4119499,304253006,Not for resuscitation,SNOMED,No,
4151021,310301000,Advanced directive status,Clinical Observation,Observation,SNOMED,Valid,Standard,32507,3195542,27320001000004102,Advance directive not in chart,Nebraska Lexicon,Yes,Is a
4149377,268525008,High risk drug monitoring,Procedure,Observation,SNOMED,Valid,Standard,32180,4149377,268525008,High risk drug monitoring,SNOMED,No,
45772969,707765006,On ventilator,Qualifier Value,Observation,SNOMED,Valid,Standard,31806,45772969,707765006,On ventilator,SNOMED,No,
3038597,52646-7,Upper body dressing during 2 day assessment period [CARE],Survey,Observation,LOINC,Valid,Standard,31186,3038597,52646-7,Upper body dressing during 2 day assessment period [CARE],LOINC,No,
3039498,52647-5,Lower body dressing during 2 day assessment period [CARE],Survey,Observation,LOINC,Valid,Standard,31003,3039498,52647-5,Lower body dressing during 2 day assessment period [CARE],LOINC,No,
4262918,46732000,"Malignant lymphoma, large B-cell, diffuse",Morph Abnormality,Observation,SNOMED,Valid,Non-standard,30747,4262918,46732000,"Malignant lymphoma, large B-cell, diffuse",SNOMED,No,
2101944,1126F,CPT4 Code 1126F,CPT4,Observation,CPT4,Valid,Non-standard,30175,2101944,1126F,CPT4 Code 1126F,CPT4,No,
4166257,416093006,Allergic reaction to drug,Disorder,Condition,SNOMED,Valid,Standard,29643,4166257,416093006,Allergic reaction to drug,SNOMED,No,
43020581,471300007,On waiting list for organ transplant,Clinical Finding,Observation,SNOMED,Valid,Standard,29189,43020581,471300007,On waiting list for organ transplant,SNOMED,No,
2106281,3074F,CPT4 Code 3074F,CPT4,Observation,CPT4,Valid,Non-standard,28807,2106281,3074F,CPT4 Code 3074F,CPT4,No,
46272453,710817009,Long-term current use of inhaled steroid,Context-dependent,Observation,SNOMED,Valid,Standard,28278,46272453,710817009,Long-term current use of inhaled steroid,SNOMED,No,
440279,55566008,Accident,Event,Observation,SNOMED,Valid,Standard,27657,440279,55566008,Accident,SNOMED,No,
37109664,723438005,Left ventricular assist device present,Clinical Finding,Observation,SNOMED,Valid,Non-standard,27513,37109664,723438005,Left ventricular assist device present,SNOMED,No,
37108763,122541000119104,Vaccination needed,Context-dependent,Observation,SNOMED,Valid,Standard,26473,37108763,122541000119104,Vaccination needed,SNOMED,No,
439141,161833006,Abnormal weight gain,Clinical Finding,Observation,SNOMED,Valid,Standard,26301,439141,161833006,Abnormal weight gain,SNOMED,No,
40483738,443913008,Counseling procedure with explicit context,Context-dependent,Observation,SNOMED,Valid,Standard,25136,40483738,443913008,Counseling procedure with explicit context,SNOMED,No,
4240903,91936005,Allergy to penicillin,Clinical Finding,Observation,SNOMED,Valid,Standard,24960,4240903,91936005,Allergy to penicillin,SNOMED,No,
4299954,78164000,Feeding problem,Clinical Finding,Condition,SNOMED,Valid,Standard,24632,4299954,78164000,Feeding problem,SNOMED,No,
4047564,134435003,Routine antenatal care,Procedure,Observation,SNOMED,Valid,Standard,24503,4047564,134435003,Routine antenatal care,SNOMED,No,
4014023,103735009,Palliative care,Procedure,Observation,SNOMED,Valid,Standard,24131,4014023,103735009,Palliative care,SNOMED,No,
2108554,4048F,CPT4 Code 4048F,CPT4,Observation,CPT4,Valid,Non-standard,24110,2108554,4048F,CPT4 Code 4048F,CPT4,No,
437525,238131007,Overweight,Clinical Finding,Observation,SNOMED,Valid,Standard,24013,437525,238131007,Overweight,SNOMED,No,
40661253,G8553,Prescription(s) generated and transmitted via a qualified erx system (Deprecated),HCPCS,Observation,HCPCS,Valid,Standard,23387,40661253,G8553,Prescription(s) generated and transmitted via a qualified erx system (Deprecated),HCPCS,No,
4229881,89362005,Weight loss,Clinical Finding,Observation,SNOMED,Valid,Standard,22928,4229881,89362005,Weight loss,SNOMED,No,
4032520,129818000,Activity of daily living (ADL) alteration,Clinical Finding,Observation,SNOMED,Valid,Standard,22849,4032520,129818000,Activity of daily living (ADL) alteration,SNOMED,No,
704996,OMOP4912978,Patient meets COVID-19 laboratory diagnostic criteria,Clinical Finding,Observation,OMOP Extension,Valid,Standard,22363,704996,OMOP4912978,Patient meets COVID-19 laboratory diagnostic criteria,OMOP Extension,No,
45765728,702738006,Supervision of high risk pregnancy,Procedure,Observation,SNOMED,Valid,Standard,22019,45765728,702738006,Supervision of high risk pregnancy,SNOMED,No,
4322482,7058009,Noncompliance with treatment,Clinical Finding,Observation,SNOMED,Valid,Standard,21727,4322482,7058009,Noncompliance with treatment,SNOMED,No,
4256891,408676007,Patient preferred name,Observable Entity,Observation,SNOMED,Valid,Standard,21664,4256891,408676007,Patient preferred name,SNOMED,No,
3655744,866267001,Artificial respiration discontinued,Context-dependent,Observation,SNOMED,Valid,Standard,21413,3655744,866267001,Artificial respiration discontinued,SNOMED,No,
4265443,397578001,Device in situ,Clinical Finding,Observation,SNOMED,Valid,Non-standard,21211,4265443,397578001,Device in situ,SNOMED,No,
4148407,266894000,FH: Cardiovascular disease,Context-dependent,Observation,SNOMED,Valid,Standard,21079,4148407,266894000,FH: Cardiovascular disease,SNOMED,No,
3013652,8828-6,Pulmonary vascular Resistance,Clinical Observation,Measurement,LOINC,Valid,Standard,20736,3013652,8828-6,Pulmonary vascular Resistance,LOINC,No,
40480924,441874000,Seen by palliative care service,Clinical Finding,Observation,SNOMED,Valid,Standard,20722,40480924,441874000,Seen by palliative care service,SNOMED,No,
40479411,444433005,Suspected clinical finding,Context-dependent,Observation,SNOMED,Valid,Standard,20426,40479411,444433005,Suspected clinical finding,SNOMED,No,
3023908,29762-2,Social history Narrative,Clinical Observation,Observation,LOINC,Valid,Standard,20155,3023908,29762-2,Social history Narrative,LOINC,No,
37396387,716186003,No known allergy,Context-dependent,Observation,SNOMED,Valid,Standard,19913,37396387,716186003,No known allergy,SNOMED,No,
441488,282100009,Adverse reaction to substance,Disorder,Condition,SNOMED,Valid,Non-standard,19590,441488,282100009,Adverse reaction to substance,SNOMED,No,
2106284,3077F,CPT4 Code 3077F,CPT4,Observation,CPT4,Valid,Non-standard,19573,2106284,3077F,CPT4 Code 3077F,CPT4,No,
4134010,262285001,Weight decreased,Clinical Finding,Observation,SNOMED,Valid,Standard,19362,4134010,262285001,Weight decreased,SNOMED,No,
4047514,123735002,Fracture with displacement,Morph Abnormality,Observation,SNOMED,Valid,Standard,19141,4047514,123735002,Fracture with displacement,SNOMED,No,
4041306,229819007,Tobacco use and exposure,Observable Entity,Observation,SNOMED,Valid,Non-standard,18944,4041306,229819007,Tobacco use and exposure,SNOMED,No,
4331737,22631008,Unsteady when walking,Clinical Finding,Observation,SNOMED,Valid,Standard,18907,4331737,22631008,Unsteady when walking,SNOMED,No,
4012972,165346000,Laboratory test result abnormal,Context-dependent,Observation,SNOMED,Valid,Standard,18518,4012972,165346000,Laboratory test result abnormal,SNOMED,No,
4205115,309406008,Viral screening status,Clinical Finding,Observation,SNOMED,Valid,Standard,18452,4205115,309406008,Viral screening status,SNOMED,No,
4147565,310252000,Body mass index less than 20,Clinical Finding,Observation,SNOMED,Valid,Standard,18417,4147565,310252000,Body mass index less than 20,SNOMED,No,
4196943,79654002,Edema,Morph Abnormality,Observation,SNOMED,Valid,Standard,18191,4196943,79654002,Edema,SNOMED,No,
4174707,424928005,Dietary management surveillance,Procedure,Observation,SNOMED,Valid,Standard,17955,4174707,424928005,Dietary management surveillance,SNOMED,No,
2617819,G8419,"Bmi documented outside normal parameters, no follow-up plan documented, no reason given",HCPCS,Observation,HCPCS,Valid,Standard,17557,2617819,G8419,"Bmi documented outside normal parameters, no follow-up plan documented, no reason given",HCPCS,No,
2514400,99217,CPT4 Code 99217,CPT4,Observation,CPT4,Valid,Standard,17420,2514400,99217,CPT4 Code 99217,CPT4,No,
4012520,162260006,Dizziness present,Context-dependent,Observation,SNOMED,Valid,Standard,17416,4012520,162260006,Dizziness present,SNOMED,No,
4272187,63634009,Glioblastoma,Morph Abnormality,Observation,SNOMED,Valid,Non-standard,17190,4272187,63634009,Glioblastoma,SNOMED,No,
4139934,32911000,Homeless,Clinical Finding,Observation,SNOMED,Valid,Standard,16975,4139934,32911000,Homeless,SNOMED,No,
4305297,129834002,Noncompliance with medication regimen,Clinical Finding,Observation,SNOMED,Valid,Standard,16831,4305297,129834002,Noncompliance with medication regimen,SNOMED,No,
44813887,836541000000100,PHQ-2 (patient health questionnaire 2) score,Observable Entity,Measurement,SNOMED,Valid,Non-standard,16798,44813887,836541000000100,PHQ-2 (patient health questionnaire 2) score,SNOMED,No,
42529380,83186-7,Ambulation - functional ability,Clinical Observation,Observation,LOINC,Valid,Standard,16740,42529380,83186-7,Ambulation - functional ability,LOINC,No,
2101943,1125F,CPT4 Code 1125F,CPT4,Observation,CPT4,Valid,Non-standard,16687,2101943,1125F,CPT4 Code 1125F,CPT4,No,
725112,93793,CPT4 Code 93793,CPT4,Observation,CPT4,Valid,Standard,16672,725112,93793,CPT4 Code 93793,CPT4,No,
45766222,703337007,"Requires diphtheria, tetanus and pertussis vaccination",Clinical Finding,Observation,SNOMED,Valid,Standard,16604,45766222,703337007,"Requires diphtheria, tetanus and pertussis vaccination",SNOMED,No,
4031364,129825007,Healthcare supervision finding,Clinical Finding,Observation,SNOMED,Valid,Standard,16591,4031364,129825007,Healthcare supervision finding,SNOMED,No,
42709971,449843004,Biologic cardiac valve prosthesis in situ,Clinical Finding,Observation,SNOMED,Valid,Non-standard,16538,42709971,449843004,Biologic cardiac valve prosthesis in situ,SNOMED,No,
2106286,3079F,CPT4 Code 3079F,CPT4,Observation,CPT4,Valid,Non-standard,16525,2106286,3079F,CPT4 Code 3079F,CPT4,No,
903651,OMOP5181833,Currently doesn't use tobacco or its derivatives,Clinical Finding,Observation,OMOP Extension,Valid,Standard,15767,903651,OMOP5181833,Currently doesn't use tobacco or its derivatives,OMOP Extension,No,
2617817,G8417,Bmi is documented above normal parameters and a follow-up plan is documented,HCPCS,Observation,HCPCS,Valid,Standard,15534,2617817,G8417,Bmi is documented above normal parameters and a follow-up plan is documented,HCPCS,No,
4144684,3457005,Patient referral,Procedure,Observation,SNOMED,Valid,Standard,15315,4144684,3457005,Patient referral,SNOMED,No,
2617820,G8420,Bmi is documented within normal parameters and no follow-up plan is required,HCPCS,Observation,HCPCS,Valid,Standard,15166,2617820,G8420,Bmi is documented within normal parameters and no follow-up plan is required,HCPCS,No,
2102074,1170F,CPT4 Code 1170F,CPT4,Observation,CPT4,Valid,Non-standard,15012,2102074,1170F,CPT4 Code 1170F,CPT4,No,
4215373,41607009,Renal cell carcinoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,14983,4215373,41607009,Renal cell carcinoma,SNOMED,No,
4204933,309032007,Research administrative status,Clinical Finding,Observation,SNOMED,Valid,Standard,14953,4204933,309032007,Research administrative status,SNOMED,No,
3009517,10188-1,Review of systems overview Narrative - Reported,Clinical Observation,Observation,LOINC,Valid,Standard,14438,3009517,10188-1,Review of systems overview Narrative - Reported,LOINC,No,
44791067,247951000000102,Requires a pneumococcal vaccination,Clinical Finding,Observation,SNOMED,Valid,Standard,14281,44791067,247951000000102,Requires a pneumococcal vaccination,SNOMED,No,
439388,373060007,Device status,Clinical Finding,Observation,SNOMED,Valid,Standard,14149,439388,373060007,Device status,SNOMED,No,
433930,274913009,Motor vehicle on road in collision with another motor vehicle,Event,Observation,SNOMED,Valid,Standard,14074,433930,274913009,Motor vehicle on road in collision with another motor vehicle,SNOMED,No,
4030260,128822004,Precursor cell lymphoblastic leukemia,Morph Abnormality,Observation,SNOMED,Valid,Standard,14043,4030260,128822004,Precursor cell lymphoblastic leukemia,SNOMED,No,
1616473,97063-2,Family history of Diabetes,Clinical Observation,Observation,LOINC,Valid,Standard,14038,1616473,97063-2,Family history of Diabetes,LOINC,No,
