Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
4030314,108369006,Neoplasm,Morph Abnormality,SNOMED,Valid,Standard,8756
4136514,31763002,Ocular motility observable,Observable Entity,SNOMED,Valid,Standard,8746
4144274,266935003,Housing lack,Clinical Finding,SNOMED,Valid,Standard,8738
4213085,414205003,Family history of malignant neoplasm of prostate,Context-dependent,SNOMED,Valid,Standard,8667
4235697,406151001,Post-discharge follow-up,Clinical Finding,SNOMED,Valid,Standard,8500
35622275,763654002,Hip joint prosthesis present,Clinical Finding,SNOMED,Valid,Non-standard,8409
4203130,308283009,Discharge from hospital,Procedure,SNOMED,Valid,Standard,8407
4084843,183665006,Discharged from hospital,Clinical Finding,SNOMED,Valid,Standard,8407
4233464,405689000,Legal physical restraint performed,Context-dependent,SNOMED,Valid,Non-standard,8301
4267143,61909002,Language,Observable Entity,SNOMED,Valid,Standard,8251
4077367,275644008,Therapy and admission status,Clinical Finding,SNOMED,Valid,Standard,8142
40481819,442076002,Early satiety,Clinical Finding,SNOMED,Valid,Standard,8137
4074035,219006,Current drinker,Clinical Finding,SNOMED,Valid,Standard,8091
40483521,442423001,Single liveborn born in hospital by cesarean section,Context-dependent,SNOMED,Valid,Standard,7988
4283657,66621004,Sexual orientation,Observable Entity,SNOMED,Valid,Standard,7984
4188027,414285001,Allergy to food,Clinical Finding,SNOMED,Valid,Non-standard,7965
40768537,65851-8,Coronary heart disease 10Y risk [#] Framingham.Wilson 1998,Clinical Observation,LOINC,Valid,Standard,7908
42872666,450657002,Insulin pump present,Clinical Finding,SNOMED,Valid,Non-standard,7899
40481872,443460007,Multigravida of advanced maternal age,Clinical Finding,SNOMED,Valid,Standard,7764
4314870,216312009,Place of occurrence of accident or poisoning,Location,SNOMED,Valid,Non-standard,7760
36685919,1104821000000102,Allergy to diagnostic dye,Clinical Finding,SNOMED,Valid,Non-standard,7759
437167,218081007,Accident caused by firearm missile,Event,SNOMED,Valid,Standard,7646
4251953,74654000,Mantle cell lymphoma,Morph Abnormality,SNOMED,Valid,Standard,7643
439996,293331003,Anticoagulant adverse reaction,Disorder,SNOMED,Valid,Standard,7434
3045196,34577-7,Apheresis.therapeutic [Interpretation],Clinical Observation,LOINC,Valid,Standard,7339
3663197,833278008,Glaucoma suspect,Disorder,SNOMED,Valid,Standard,7109
764349,453861000124107,Taking high risk medication,Clinical Finding,SNOMED,Valid,Standard,7099
4138195,305496007,Under care of palliative care physician,Clinical Finding,SNOMED,Valid,Standard,7003
4310926,216318008,"Place of occurrence of accident or poisoning, residential house",Location,SNOMED,Valid,Non-standard,6875
4140830,33036003,Fall on same level,Event,SNOMED,Valid,Standard,6855
4326681,430705002,Family history of malignant neoplasm of ovary,Context-dependent,SNOMED,Valid,Standard,6798
4052017,160538000,Religious affiliation,Observable Entity,SNOMED,Valid,Standard,6765
4051114,160303001,Family history of diabetes mellitus,Context-dependent,SNOMED,Valid,Standard,6667
441413,87309006,Death of unknown cause,Event,SNOMED,Valid,Standard,6415
40480486,441769002,Cardiac defibrillator in situ,Clinical Finding,SNOMED,Valid,Non-standard,6403
3002276,20087-3,Respiratory mask,Clinical Observation,LOINC,Valid,Standard,6295
435991,217082002,Accidental fall,Event,SNOMED,Valid,Standard,6067
441749,217083007,Fall on or from stairs or steps,Event,SNOMED,Valid,Standard,6026
4064901,171112000,Screening due,Clinical Finding,SNOMED,Valid,Standard,5890
4206182,55353007,"Astrocytoma, anaplastic",Morph Abnormality,SNOMED,Valid,Standard,5763
4144186,307571006,Anticoagulant drug monitoring,Procedure,SNOMED,Valid,Standard,5726
763588,443371000124107,Obese class I,Clinical Finding,SNOMED,Valid,Standard,5677
4053609,125680007,Marital status,Observable Entity,SNOMED,Valid,Standard,5670
44784261,698305006,Awaiting transplantation of liver,Context-dependent,SNOMED,Valid,Standard,5610
4326810,430792005,Stem cell donor,Social Context,SNOMED,Valid,Non-standard,5566
2106236,3044F,Most recent hemoglobin A1c (HbA1c) level less than 7.0% (DM),CPT4,CPT4,Valid,Non-standard,5566
4232487,8943002,Weight gain,Clinical Finding,SNOMED,Valid,Non-standard,5536
2414345,99024,"Postoperative follow-up visit, normally included in the surgical package, to indicate that an evaluation and management service was performed during a postoperative period for a reason(s) related to the original procedure",CPT4,CPT4,Valid,Standard,5511
42872751,450743008,National Institutes of Health stroke scale score,Observable Entity,SNOMED,Valid,Non-standard,5445
4149299,310249008,Follow-up orthopedic assessment,Clinical Finding,SNOMED,Valid,Standard,5434
2106289,3080F,"Most recent diastolic blood pressure greater than or equal to 90 mm Hg (HTN, CKD, CAD) (DM)",CPT4,CPT4,Valid,Non-standard,5425
4275425,64575004,"Malignant lymphoma, small lymphocytic",Morph Abnormality,SNOMED,Valid,Standard,5417
4197157,314431000,Interpreter present,Clinical Finding,SNOMED,Valid,Standard,5342
4169307,419199007,Allergy to substance,Clinical Finding,SNOMED,Valid,Non-standard,5324
4032150,14468000,Sports activity,Observable Entity,SNOMED,Valid,Standard,5292
4016042,170746002,Diabetic on oral treatment,Clinical Finding,SNOMED,Valid,Standard,5284
4023154,105463007,Donor for liver transplant,Social Context,SNOMED,Valid,Non-standard,5250
4205271,55150002,Follicular lymphoma,Morph Abnormality,SNOMED,Valid,Standard,5161
4087256,243877001,Cancer cervix screening status,Clinical Finding,SNOMED,Valid,Standard,5140
435134,418399005,Motor vehicle accident,Event,SNOMED,Valid,Standard,5131
36684941,459311000124104,Long-term current use of oral hypoglycemic medication,Context-dependent,SNOMED,Valid,Standard,5091
4287106,68453008,Carcinoma,Morph Abnormality,SNOMED,Valid,Non-standard,5089
40488434,448152000,Medication dose too low,Clinical Finding,SNOMED,Valid,Standard,5070
37205026,784243001,Awaiting transplantation,Context-dependent,SNOMED,Valid,Standard,5021
4076900,275585008,Patient awaiting procedure,Clinical Finding,SNOMED,Valid,Standard,5019
4222294,8390008,Routine care of newborn,Procedure,SNOMED,Valid,Standard,4900
437478,217706007,Bite of nonvenomous arthropod,Event,SNOMED,Valid,Standard,4857
36713471,717810008,Routine postpartum follow-up,Procedure,SNOMED,Valid,Standard,4780
44784262,698306007,Awaiting transplantation of kidney,Context-dependent,SNOMED,Valid,Standard,4694
4239756,363893001,Component of Glasgow coma scale,Observable Entity,SNOMED,Valid,Standard,4656
4278072,65981005,Consultation in laboratory medicine for test interpretation,Procedure,SNOMED,Valid,Standard,4640
4261660,35425004,Normal body mass index,Clinical Finding,SNOMED,Valid,Standard,4623
36712814,12240661000119103,Long term systemic steroid user,Clinical Finding,SNOMED,Valid,Standard,4599
4219484,82313006,Suicide attempt,Event,SNOMED,Valid,Standard,4552
4308297,83397001,BK virus,Organism,SNOMED,Valid,Standard,4545
604826,1003755004,Allergy to latex,Clinical Finding,SNOMED,Valid,Non-standard,4529
40485017,444107005,Exposure to communicable disease,Navi Concept,SNOMED,Valid,Non-standard,4501
4134784,262286000,Weight increased,Clinical Finding,SNOMED,Valid,Standard,4403
4060211,161831008,Weight increasing,Clinical Finding,SNOMED,Valid,Standard,4343
4177685,428937001,Dependence on peritoneal dialysis due to end stage renal disease,Clinical Finding,SNOMED,Valid,Standard,4339
4038568,228328008,Age at starting drinking,Observable Entity,SNOMED,Valid,Standard,4315
4260907,410684002,Drug therapy status,Context-dependent,SNOMED,Valid,Non-standard,4311
4181476,428982002,Dependence on hemodialysis due to end stage renal disease,Clinical Finding,SNOMED,Valid,Standard,4308
44784264,698308008,Consultation for malignant neoplasm disease,Procedure,SNOMED,Valid,Standard,4212
436882,20902002,Fall from bed,Event,SNOMED,Valid,Standard,4209
4128331,289908002,Pregnancy,Observable Entity,SNOMED,Valid,Standard,4205
45766800,704042003,Non-invasive cardiac output monitoring,Procedure,SNOMED,Valid,Standard,4178
4027509,13197004,Uses contraception,Clinical Finding,SNOMED,Valid,Standard,4022
4038722,228459009,Number of current sexual partners,Observable Entity,SNOMED,Valid,Standard,3925
437191,292920009,Antibacterial drug adverse reaction,Disorder,SNOMED,Valid,Standard,3902
4014829,11429006,Consultation,Procedure,SNOMED,Valid,Standard,3848
45769810,708538000,Procedure indicated,Context-dependent,SNOMED,Valid,Standard,3783
4118264,301336003,Body weight problem,Clinical Finding,SNOMED,Valid,Standard,3766
438046,269691005,Medical accident to patient during surgical and medical care,Event,SNOMED,Valid,Standard,3764
4015930,170539009,Requires polio vaccination,Clinical Finding,SNOMED,Valid,Standard,3739
4149313,310302007,Advance directive discussed with patient,Clinical Finding,SNOMED,Valid,Standard,3737
40491502,448765001,Unintentional weight loss,Clinical Finding,SNOMED,Valid,Standard,3725
4015931,170542003,Requires course of hepatitis B vaccination,Clinical Finding,SNOMED,Valid,Standard,3714
2617821,G8421,Bmi not documented and no reason is given,HCPCS,HCPCS,Valid,Standard,3713
4099063,189607006,Carcinoid tumor - morphology,Morph Abnormality,SNOMED,Valid,Non-standard,3661
4195970,312824007,Family history of cancer of colon,Context-dependent,SNOMED,Valid,Standard,3643
4150348,3102004,"Oligodendroglioma, anaplastic",Morph Abnormality,SNOMED,Valid,Standard,3549
4154624,271437004,Problem situation relating to social and personal history,Clinical Finding,SNOMED,Valid,Standard,3546
4331070,429969003,Family history of polyp of colon,Context-dependent,SNOMED,Valid,Standard,3543
4323900,429599001,Tuberculosis screening status,Clinical Finding,SNOMED,Valid,Standard,3506
4312538,424272000,Inadequate immune status,Clinical Finding,SNOMED,Valid,Standard,3475
4186104,413555000,Antibiotic prophylaxis indicated,Context-dependent,SNOMED,Valid,Standard,3444
4036426,228449008,Frequency of exercise,Observable Entity,SNOMED,Valid,Standard,3438
4104248,25499005,Seborrheic keratosis,Morph Abnormality,SNOMED,Valid,Standard,3411
4274822,6497000,Decreased body mass index,Clinical Finding,SNOMED,Valid,Standard,3380
4051099,160245001,No current problems or disability,Context-dependent,SNOMED,Valid,Standard,3359
4146314,307824009,Administrative statuses,Clinical Finding,SNOMED,Valid,Standard,3321
4090379,185923000,Patient entered into trial,Clinical Finding,SNOMED,Valid,Standard,3285
4051241,160377001,Family history of asthma,Context-dependent,SNOMED,Valid,Standard,3269
42537737,737289004,Cerebrospinal fluid drainage device in situ,Clinical Finding,SNOMED,Valid,Non-standard,3260
43528032,99495,"Transitional care management services with the following required elements: Communication (direct contact, telephone, electronic) with the patient and/or caregiver within 2 business days of discharge At least moderate level of medical decision mak...",CPT4,CPT4,Valid,Standard,3244
4149314,310305009,Active advance directive (copy within chart),Clinical Finding,SNOMED,Valid,Standard,3222
433116,217697000,Dog bite,Event,SNOMED,Valid,Standard,3193
761166,15635531000119102,Suspected bilateral glaucoma,Context-dependent,SNOMED,Valid,Standard,3189
4140947,305911006,Seen in hospice,Clinical Finding,SNOMED,Valid,Standard,3186
4199812,315215002,Disorder excluded,Context-dependent,SNOMED,Valid,Standard,3172
4292732,37778000,Saddle embolus,Morph Abnormality,SNOMED,Valid,Standard,3153
4062757,171339001,Special examination performed,Context-dependent,SNOMED,Valid,Non-standard,3072
1029025,LP6275-4,Fick method,LOINC Method,LOINC,Valid,Non-standard,3051
4309965,856006,Actinic keratosis,Morph Abnormality,SNOMED,Valid,Standard,3015
439237,52684005,Assault,Event,SNOMED,Valid,Standard,2994
42869557,71802-3,Housing status,Survey,LOINC,Valid,Standard,2990
3022650,20506-2,Specimen drawn from,Clinical Observation,LOINC,Valid,Standard,2987
1617701,96779-4,"Has the electric, gas, oil, or water company threatened to shut off services in your home in past 12 months",Survey,LOINC,Valid,Standard,2985
37020730,93030-5,"Has lack of transportation kept you from medical appointments, meetings, work, or from getting things needed for daily living",Survey,LOINC,Valid,Standard,2983
4052625,160932005,Financial problem,Clinical Finding,SNOMED,Valid,Standard,2975
4171916,274721007,Carotid bruit present,Context-dependent,SNOMED,Valid,Standard,2953
4285583,68711006,Eructation,Observable Entity,SNOMED,Valid,Standard,2935
4191855,395148004,Cardiac event recording,Procedure,SNOMED,Valid,Standard,2919
4279614,66466001,Asphyxiation,Event,SNOMED,Valid,Standard,2907
4124794,289916006,Family history of kidney disease,Context-dependent,SNOMED,Valid,Standard,2903
2106254,3048F,Most recent LDL-C less than 100 mg/dL (CAD) (DM),CPT4,CPT4,Valid,Non-standard,2888
44782709,216051000119102,Inferior vena cava filter in situ,Clinical Finding,SNOMED,Valid,Non-standard,2864
4137432,32276005,Monitoring of cardiac output by Fick method,Procedure,SNOMED,Valid,Standard,2854
313232,408667000,Hemodialysis-associated hypotension,Disorder,SNOMED,Valid,Standard,2849
443371,293436009,Antiarrhythmic drug adverse reaction,Disorder,SNOMED,Valid,Standard,2843
4022569,116336009,Eating / feeding / drinking finding,Clinical Finding,SNOMED,Valid,Standard,2832
2211852,77336,"Continuing medical physics consultation, including assessment of treatment parameters, quality assurance of dose delivery, and review of patient treatment documentation in support of the radiation oncologist, reported per week of therapy",CPT4,CPT4,Valid,Standard,2831
40479426,444451006,Exposure to sexually transmissible disorder,Event,SNOMED,Valid,Standard,2802
4096848,25136009,Ataxic gait,Clinical Finding,SNOMED,Valid,Standard,2792
45766227,703344003,Requires varicella vaccination,Clinical Finding,SNOMED,Valid,Standard,2786
2617268,G0180,"Physician or allowed practitioner certification for medicare-covered home health services under a home health plan of care (patient not present), including contacts with home health agency and review of reports of patient status required by physicians...",HCPCS,HCPCS,Valid,Standard,2782
4239721,91937001,Allergy to seafood,Clinical Finding,SNOMED,Valid,Non-standard,2781
4219847,41769001,Disease suspected,Context-dependent,SNOMED,Valid,Standard,2779
4140943,305902006,Seen by trauma service,Clinical Finding,SNOMED,Valid,Standard,2742
46271893,710159007,Long-term current use of immunosuppressive drug,Context-dependent,SNOMED,Valid,Standard,2734
432454,17173007,Excessive thirst,Clinical Finding,SNOMED,Valid,Standard,2728
4086927,243816001,Contraception status,Clinical Finding,SNOMED,Valid,Standard,2726
4028704,128803008,Marginal zone B-cell lymphoma,Morph Abnormality,SNOMED,Valid,Standard,2723
4315085,216386002,"Place of occurrence of accident or poisoning, street and highway",Location,SNOMED,Valid,Non-standard,2713
4058208,21119008,Pigmented nevus,Morph Abnormality,SNOMED,Valid,Non-standard,2711
4240582,59037007,Intolerance to drug,Clinical Finding,SNOMED,Valid,Standard,2710
4082397,182918009,Repeated prescription,Context-dependent,SNOMED,Valid,Non-standard,2708
4030905,129846003,Polypharmacy,Clinical Finding,SNOMED,Valid,Standard,2680
