Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
2314100,95811,"Polysomnography; age 6 years or older, sleep staging with 4 or more additional parameters of sleep, with initiation of continuous positive airway pressure therapy or bilevel ventilation, attended by a technologist",Undefined,CPT4,Invalid,Non-standard,9658
4065020,164443003,Examination of the extremities,Procedure,SNOMED,Valid,Non-standard,9626
37207160,3641000087103,Plain X-ray of left hip,Procedure,SNOMED,Valid,Standard,9587
4021506,225670007,Examination of ear,Procedure,SNOMED,Valid,Standard,9570
724945,74019,"Radiologic examination, abdomen; 2 views",Undefined,CPT4,Invalid,Non-standard,9561
43527927,36226,"Selective catheter placement, vertebral artery, unilateral, with angiography of the ipsilateral vertebral circulation and all associated radiological supervision and interpretation, includes angiography of the cervicocerebral arch, when performed",Undefined,CPT4,Invalid,Non-standard,9534
2211392,72070,"Radiologic examination, spine; thoracic, 2 views",Undefined,CPT4,Invalid,Non-standard,9521
4013354,112798008,Insertion of endotracheal tube,Procedure,SNOMED,Valid,Standard,9520
2414368,99140,Anesthesia complicated by emergency conditions (specify) (List separately in addition to code for primary anesthesia procedure),Undefined,CPT4,Invalid,Non-standard,9459
42627940,77065,"Diagnostic mammography, including computer-aided detection (CAD) when performed; unilateral",Undefined,CPT4,Invalid,Non-standard,9452
4304275,418733007,US scan of abdominal vessels,Procedure,SNOMED,Valid,Standard,9429
4182722,43204002,Mammography of bilateral breasts,Procedure,SNOMED,Valid,Standard,9361
4086416,241686001,Dual energy X-ray absorptiometry,Procedure,SNOMED,Valid,Standard,9312
4324693,71651007,Mammography,Procedure,SNOMED,Valid,Standard,9310
46257510,33948,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; daily management, each day, veno-venous",Undefined,CPT4,Invalid,Non-standard,9213
2211389,72050,"Radiologic examination, spine, cervical; 4 or 5 views",Undefined,CPT4,Invalid,Non-standard,9129
42627997,97163,"Physical therapy evaluation: high complexity, requiring these components: A history of present problem with 3 or more personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and m...",Undefined,CPT4,Invalid,Non-standard,9012
4140442,426908009,Plain X-ray of left foot,Procedure,SNOMED,Valid,Standard,8994
36713196,394451000119106,MRI of lumbar spine without contrast,Procedure,SNOMED,Valid,Standard,8946
2211393,72072,"Radiologic examination, spine; thoracic, 3 views",Undefined,CPT4,Invalid,Non-standard,8928
42539295,3551000087104,Plain X-ray of right femur,Procedure,SNOMED,Valid,Standard,8888
36713280,571891000119109,MRI of cervical spine without contrast,Procedure,SNOMED,Valid,Standard,8858
2108095,36247,"Selective catheter placement, arterial system; initial third order or more selective abdominal, pelvic, or lower extremity artery branch, within a vascular family",Undefined,CPT4,Invalid,Non-standard,8846
46272042,710340004,Ultrasonography of limb,Procedure,SNOMED,Valid,Standard,8813
4141517,426860004,X-ray of both knees,Procedure,SNOMED,Valid,Non-standard,8691
4082840,241646009,MRI of cervical spine,Procedure,SNOMED,Valid,Standard,46252
4037672,16310003,Ultrasonography,Procedure,SNOMED,Valid,Standard,11148
4347681,241151004,Cineswallow,Procedure,SNOMED,Valid,Standard,8519
2314102,95813,Electroencephalogram (EEG) extended monitoring; 61-119 minutes,Undefined,CPT4,Invalid,Non-standard,8503
36713033,16321761000119108,Magnetic resonance angiography of neck without contrast,Procedure,SNOMED,Valid,Standard,8499
44816446,92523,"Evaluation of speech sound production (eg, articulation, phonological process, apraxia, dysarthria); with evaluation of language comprehension and expression (eg, receptive and expressive language)",Undefined,CPT4,Invalid,Non-standard,8440
2314244,96523,Irrigation of implanted venous access device for drug delivery systems,Undefined,CPT4,Invalid,Non-standard,8396
40756991,93452,"Left heart catheterization including intraprocedural injection(s) for left ventriculography, imaging supervision and interpretation, when performed",Undefined,CPT4,Invalid,Non-standard,8358
2314221,96402,"Chemotherapy administration, subcutaneous or intramuscular; hormonal anti-neoplastic",Undefined,CPT4,Invalid,Non-standard,8302
4098509,252432008,Radionuclide myocardial perfusion study,Procedure,SNOMED,Valid,Standard,59055
37207180,3801000087102,Plain X-ray of left tibia and left fibula,Procedure,SNOMED,Valid,Standard,8287
42628028,77066,"Diagnostic mammography, including computer-aided detection (CAD) when performed; bilateral",Undefined,CPT4,Invalid,Non-standard,8189
4239130,57485005,Oxygen therapy,Procedure,SNOMED,Valid,Standard,8183
4296809,385795005,Injection of vitamin B12,Procedure,SNOMED,Valid,Non-standard,8179
4027510,13205008,Transvaginal echography,Procedure,SNOMED,Valid,Standard,8116
4219255,72508000,"Radiologic examination of thoracic spine, anteroposterior and lateral",Procedure,SNOMED,Valid,Non-standard,8087
4233227,89846007,Orthopantogram,Procedure,SNOMED,Valid,Standard,8070
4148375,34975003,Catheterization of both left and right heart,Procedure,SNOMED,Valid,Standard,8342
4169275,420233006,Plain X-ray of chest and abdomen,Procedure,SNOMED,Valid,Standard,8056
37207181,3811000087100,Plain X-ray of right tibia and right fibula,Procedure,SNOMED,Valid,Standard,8047
4021160,225323000,Smoking cessation education,Procedure,SNOMED,Valid,Standard,8031
4178367,363680008,Radiographic imaging procedure,Procedure,SNOMED,Valid,Standard,10254
43527986,90832,"Psychotherapy, 30 minutes with patient",Undefined,CPT4,Invalid,Non-standard,7941
2514570,99478,"Subsequent intensive care, per day, for the evaluation and management of the recovering very low birth weight infant (present body weight less than 1500 grams)",Undefined,CPT4,Invalid,Non-standard,7865
4082841,241648005,MRI of lumbar spine,Procedure,SNOMED,Valid,Standard,52635
4083105,241443006,PET study for localization of tumor,Procedure,SNOMED,Valid,Standard,41977
4304943,386718000,Endoscopic retrograde cholangiopancreatography,Procedure,SNOMED,Valid,Standard,7726
4252419,74016001,Radiologic examination of knee,Procedure,SNOMED,Valid,Non-standard,7639
2111015,66984,"Extracapsular cataract removal with insertion of intraocular lens prosthesis (1 stage procedure), manual or mechanical technique (eg, irrigation and aspiration or phacoemulsification); without endoscopic cyclophotocoagulation",Undefined,CPT4,Invalid,Non-standard,7479
2414394,99205,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and high level of medical decision making. When using total time on the date of the encounter fo...",Undefined,CPT4,Invalid,Non-standard,7447
2514527,99395,"Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laborat...",Undefined,CPT4,Invalid,Non-standard,7446
2314044,94720,"Carbon monoxide diffusing capacity (eg, single breath, steady state) (Deprecated)",Undefined,CPT4,Invalid,Non-standard,7418
2314012,94240,"Functional residual capacity or residual volume: helium method, nitrogen open circuit method, or other method (Deprecated)",Undefined,CPT4,Invalid,Non-standard,7409
2108255,36593,Declotting by thrombolytic agent of implanted vascular access device or catheter,Undefined,CPT4,Invalid,Non-standard,7377
2414365,99100,"Anesthesia for patient of extreme age, younger than 1 year and older than 70 (List separately in addition to code for primary anesthesia procedure)",Undefined,CPT4,Invalid,Non-standard,7344
724971,38222,Diagnostic bone marrow; biopsy(ies) and aspiration(s),Undefined,CPT4,Invalid,Non-standard,7272
40757039,29581,"Application of multi-layer compression system; leg (below knee), including ankle and foot",Undefined,CPT4,Invalid,Non-standard,7237
4171443,276021004,Ultrasonography of carotid artery,Procedure,SNOMED,Valid,Standard,7230
42627892,43210,"Esophagogastroduodenoscopy, flexible, transoral; with esophagogastric fundoplasty, partial or complete, includes duodenoscopy when performed",Undefined,CPT4,Invalid,Non-standard,7154
4024656,116859006,Transfusion of blood product,Procedure,SNOMED,Valid,Standard,10050
42738801,93556,"Imaging supervision, interpretation and report for injection procedure(s) during cardiac catheterization; pulmonary angiography, aortography, and/or selective coronary angiography including venous bypass grafts and arterial conduits (wheth... (Dep...",Undefined,CPT4,Invalid,Non-standard,7044
4330453,22400007,"CT, 3 dimensional reconstruction",Procedure,SNOMED,Valid,Standard,7037
46272043,710341000,Doppler ultrasonography of vascular structure of abdomen,Procedure,SNOMED,Valid,Standard,7030
42734805,93545,Injection procedure during cardiac catheterization; for selective coronary angiography (injection of radiopaque material may be by hand) (Deprecated),Undefined,CPT4,Invalid,Non-standard,7019
36713201,395561000119108,Computed tomography of soft tissues of neck without contrast,Procedure,SNOMED,Valid,Standard,7009
2107049,33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber",Undefined,CPT4,Invalid,Non-standard,6885
4152154,282721001,Fluoroscopic guidance,Procedure,SNOMED,Valid,Standard,6881
2314255,96910,Photochemotherapy; tar and ultraviolet B (Goeckerman treatment) or petrolatum and ultraviolet B,Undefined,CPT4,Invalid,Non-standard,6874
2514401,99218,"Initial observation care, per day, for the evaluation and management of a patient which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is stra... (Dep...",Undefined,CPT4,Invalid,Non-standard,6848
2106988,33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,Undefined,CPT4,Invalid,Non-standard,6847
4305063,386745004,Transurethral cystoscopy,Procedure,SNOMED,Valid,Standard,10771
2211349,70548,"Magnetic resonance angiography, neck; with contrast material(s)",Undefined,CPT4,Invalid,Non-standard,6766
37207182,3821000087108,Plain X-ray of left wrist,Procedure,SNOMED,Valid,Standard,6700
2314099,95810,"Polysomnography; age 6 years or older, sleep staging with 4 or more additional parameters of sleep, attended by a technologist",Undefined,CPT4,Invalid,Non-standard,6691
4213288,392247006,Insertion of catheter into artery,Procedure,SNOMED,Valid,Standard,6688
2107121,33405,"Replacement, aortic valve, open, with cardiopulmonary bypass; with prosthetic valve other than homograft or stentless valve",Undefined,CPT4,Invalid,Non-standard,6681
4106220,29592009,Radiography of shoulder,Procedure,SNOMED,Valid,Non-standard,56035
2101926,11043,"Debridement, muscle and/or fascia (includes epidermis, dermis, and subcutaneous tissue, if performed); first 20 sq cm or less",Undefined,CPT4,Invalid,Non-standard,6579
40756889,11045,"Debridement, subcutaneous tissue (includes epidermis and dermis, if performed); each additional 20 sq cm, or part thereof (List separately in addition to code for primary procedure)",Undefined,CPT4,Invalid,Non-standard,6574
